phe1_name	phe2_name	gcor	gcor_SE	zscore	P	phe1_isBinary	phe2_isBinary	ToMultiply	gcor_old	zscore_old
GBP	Typ	0.1149	0.7933	0.1449	0.8848	True	True	1	0.1149	0.1449
GBP	UAP	-0.0064	0.284	-0.0227	0.9819	True	True	1	-0.0064	-0.0227
GBP	UF	0.0934	0.2493	0.3746	0.708	True	True	1	0.0934	0.3746
GBP	Uro	0.0966	0.2424	0.3984	0.6904	True	True	1	0.0966	0.3984
GBP	Uve	0.5012	0.6323	0.7927	0.428	True	True	1	0.5012	0.7927
GBP	Var	0.2475	0.5556	0.4455	0.656	True	True	1	0.2475	0.4455
GBP	Zos	-0.2734	1.0417	-0.2624	0.793	True	True	1	-0.2734	-0.2624
GBP	PLT	0.0017	0.1408	0.0118	0.9906	True	False	-1	-0.0017	-0.0118
GBP	PM	-0.0262	0.4038	-0.065	0.9482	True	True	1	-0.0262	-0.065
GBP	PP	0.1263	0.2253	0.5608	0.5749	True	False	-1	-0.1263	-0.5608
GBP	PT	0.3686	0.4182	0.8815	0.378	True	True	1	0.3686	0.8815
GBP	PaC	0.3777	0.8111	0.4656	0.6415	True	True	1	0.3777	0.4656
GBP	PeD	NA	NA	NA	NA	True	True	1	NA	NA
GBP	Per	0.4907	1.3657	0.3593	0.7194	True	True	1	0.4907	0.3593
GBP	Pl	0.2445	0.6333	0.386	0.6995	True	True	1	0.2445	0.386
GBP	Pn	-0.6411	0.5709	-1.123	0.2614	True	True	1	-0.6411	-1.123
GBP	Pne	-0.0492	0.5619	-0.0875	0.9303	True	True	1	-0.0492	-0.0875
GBP	Pneu	1.0281	1.2447	0.826	0.4088	True	True	1	1.0281	0.826
GBP	Pol	-0.0288	0.241	-0.1195	0.9049	True	True	1	-0.0288	-0.1195
GBP	PrC	0.054	0.233	0.2317	0.8167	True	True	1	0.054	0.2317
GBP	PsV	0.5303	0.5686	0.9327	0.351	True	True	1	0.5303	0.9327
GBP	Pye	NA	NA	NA	NA	True	True	1	NA	NA
GBP	R03A	0.1055	0.3518	0.2998	0.7643	True	True	1	0.1055	0.2998
GBP	R03BA	0.1624	0.3535	0.4594	0.646	True	True	1	0.1624	0.4594
GBP	R06A	-0.1955	0.3831	-0.5102	0.6099	True	True	1	-0.1955	-0.5102
GBP	RA	-0.327	0.2911	-1.1232	0.2613	True	True	1	-0.327	-1.1232
GBP	RBC	0.1695	0.1612	1.0513	0.2931	True	False	-1	-0.1695	-1.0513
GBP	RD	0.0324	0.4667	0.0695	0.9446	True	True	1	0.0324	0.0695
GBP	RF	0.4904	0.8925	0.5494	0.5827	True	True	1	0.4904	0.5494
GBP	RP	0.3155	0.6851	0.4605	0.6452	True	True	1	0.3155	0.4605
GBP	RW	NA	NA	NA	NA	True	True	1	NA	NA
GBP	S01E	-0.1821	0.4479	-0.4066	0.6843	True	True	1	-0.1821	-0.4066
GBP	SAP	0.3346	0.3172	1.0547	0.2916	True	True	1	0.3346	1.0547
GBP	SAS	0.907	0.8875	1.022	0.3068	True	True	1	0.907	1.022
GBP	SCS	0.4339	0.6145	0.7061	0.4801	True	True	1	0.4339	0.7061
GBP	SH	-0.1494	0.5678	-0.2632	0.7924	True	True	1	-0.1494	-0.2632
GBP	SS	-0.0323	0.3507	-0.092	0.9267	True	True	1	-0.0323	-0.092
GBP	Sar	0.4188	0.4937	0.8483	0.3963	True	True	1	0.4188	0.8483
GBP	SkC	NA	NA	NA	NA	True	True	1	NA	NA
GBP	T2D	-0.0022	0.1362	-0.0162	0.9871	True	True	1	-0.0022	-0.0162
GBP	TC	0.1216	0.2063	0.5893	0.5557	True	False	-1	-0.1216	-0.5893
GBP	TP	0.0111	0.1913	0.0578	0.9539	True	False	-1	-0.0111	-0.0578
GBP	Tat	0.0997	0.59	0.169	0.8658	True	True	1	0.0997	0.169
GBP	Ton	0.2343	0.5165	0.4536	0.6501	True	True	1	0.2343	0.4536
GBP	UA	-0.0511	0.1513	-0.3377	0.7356	True	False	-1	0.0511	0.3377
GBP	UC	0.3564	0.4389	0.8121	0.4167	True	True	1	0.3564	0.8121
GBP	UP	0.1186	0.5468	0.2169	0.8283	True	True	1	0.1186	0.2169
GBP	Urt	-0.3952	0.4216	-0.9374	0.3486	True	True	1	-0.3952	-0.9374
GBP	VA	NA	NA	NA	NA	True	True	1	NA	NA
GBP	WBC	-0.0158	0.1387	-0.114	0.9092	True	False	-1	0.0158	0.114
GBP	sCr	-0.1448	0.1598	-0.9062	0.3648	True	False	-1	0.1448	0.9062
GC	GC	1.0	2.4227e-06	412754.0968	0.0	True	True	1	1.0	412754.0968
GC	GD	-0.0255	0.1141	-0.2233	0.8233	True	True	1	-0.0255	-0.2233
GC	GERD	0.6337	0.6044	1.0485	0.2944	True	True	1	0.6337	1.0485
GC	GGT	-0.1511	0.0693	-2.1799	0.0293	True	False	-1	0.1511	2.1799
GC	GP	0.4181	0.3065	1.3639	0.1726	True	True	1	0.4181	1.3639
GC	GU	-0.0055	0.1498	-0.0369	0.9706	True	True	1	-0.0055	-0.0369
GC	Gla	-0.0037	0.118	-0.0316	0.9748	True	True	1	-0.0037	-0.0316
GC	Glucose	-0.1541	0.1008	-1.5292	0.1262	True	False	-1	0.1541	1.5292
GC	Goi	NA	NA	NA	NA	True	True	1	NA	NA
GC	H03A	-0.3203	0.2135	-1.5002	0.1336	True	True	1	-0.3203	-1.5002
GC	HAV	NA	NA	NA	NA	True	True	1	NA	NA
GC	HC	-0.0335	0.3457	-0.0969	0.9228	True	True	1	-0.0335	-0.0969
GC	HD	-0.2544	0.3066	-0.83	0.4066	True	True	1	-0.2544	-0.83
GC	HDLC	0.0503	0.0962	0.5232	0.6008	True	False	-1	-0.0503	-0.5232
GC	HI	-0.2544	0.2179	-1.1673	0.2431	True	True	1	-0.2544	-1.1673
GC	HL	-0.287	0.4957	-0.5789	0.5626	True	True	1	-0.287	-0.5789
GC	Hb	-0.0366	0.0805	-0.4542	0.6497	True	False	-1	0.0366	0.4542
GC	HbA1c	0.0671	0.1001	0.6708	0.5023	True	False	-1	-0.0671	-0.6708
GC	Hei	0.0791	0.047	1.6837	0.0922	True	False	-1	-0.0791	-1.6837
GC	Her	NA	NA	NA	NA	True	True	1	NA	NA
GC	Ht	0.0012	0.0775	0.0152	0.9879	True	False	-1	-0.0012	-0.0152
GC	Hype	-0.0913	0.1788	-0.5106	0.6096	True	True	1	-0.0913	-0.5106
GC	Hypo	-0.0343	0.2962	-0.1157	0.9079	True	True	1	-0.0343	-0.1157
GC	IDA	-0.3682	0.7198	-0.5116	0.609	True	True	1	-0.3682	-0.5116
GC	IH	-0.1281	0.1472	-0.8699	0.3844	True	True	1	-0.1281	-0.8699
GC	ILD	NA	NA	NA	NA	True	True	1	NA	NA
GC	IN	0.2809	0.2052	1.3689	0.171	True	True	1	0.2809	1.3689
GC	IS	-0.1507	0.1128	-1.3354	0.1817	True	True	1	-0.1507	-1.3354
GC	ITP	0.0145	0.4687	0.0308	0.9754	True	True	1	0.0145	0.0308
GC	Ile	NA	NA	NA	NA	True	True	1	NA	NA
GC	InH	0.2487	0.1718	1.4473	0.1478	True	True	1	0.2487	1.4473
GC	Ins	-0.3001	0.3188	-0.9414	0.3465	True	True	1	-0.3001	-0.9414
GC	Iri	0.5837	0.3732	1.5641	0.1178	True	True	1	0.5837	1.5641
GC	JRA	NA	NA	NA	NA	True	True	1	NA	NA
GC	Kel	0.086	0.1588	0.5417	0.588	True	True	1	0.086	0.5417
GC	L04	-0.0417	0.1678	-0.2485	0.8038	True	True	1	-0.0417	-0.2485
GC	LDLC	-0.0674	0.1063	-0.6338	0.5262	True	False	-1	0.0674	0.6338
GC	LYM	0.0532	0.0955	0.5573	0.5773	True	False	-1	-0.0532	-0.5573
GC	LiC	0.4795	0.6865	0.6985	0.4849	True	True	1	0.4795	0.6985
GC	LuC	0.6434	0.3026	2.1263	0.0335	True	True	1	0.6434	2.1263
GC	M01A	0.0365	0.1824	0.1999	0.8415	True	True	1	0.0365	0.1999
GC	M05B	-0.1249	0.166	-0.7527	0.4516	True	True	1	-0.1249	-0.7527
GC	MA	NA	NA	NA	NA	True	True	1	NA	NA
GC	MAP	-0.2152	0.0805	-2.6733	0.0075	True	False	-1	0.2152	2.6733
GC	MCH	0.0123	0.0674	0.1821	0.8555	True	False	-1	-0.0123	-0.1821
GC	MCHC	-0.0879	0.1019	-0.8632	0.388	True	False	-1	0.0879	0.8632
GC	MCV	0.0606	0.0679	0.8921	0.3723	True	False	-1	-0.0606	-0.8921
GC	MG	-0.6696	0.4418	-1.5157	0.1296	True	True	1	-0.6696	-1.5157
GC	MI	-0.3122	0.0943	-3.3109	0.0009	True	True	1	-0.3122	-3.3109
GC	ML	-0.1916	0.2957	-0.6481	0.5169	True	True	1	-0.1916	-0.6481
GC	MON	-0.0556	0.089	-0.625	0.532	True	False	-1	0.0556	0.625
GC	Mas	-0.0102	0.2727	-0.0373	0.9703	True	True	1	-0.0102	-0.0373
GC	Men	0.2084	0.2367	0.8805	0.3786	True	True	1	0.2084	0.8805
GC	Myo	0.1327	0.2238	0.5927	0.5534	True	True	1	0.1327	0.5927
GC	N02A	0.5513	1.4714	0.3747	0.7079	True	True	1	0.5513	0.3747
GC	N02BA	-0.3287	0.0985	-3.3369	0.0008	True	True	1	-0.3287	-3.3369
GC	N02BE	NA	NA	NA	NA	True	True	1	NA	NA
GC	N02C	-0.2957	0.3322	-0.8902	0.3734	True	True	1	-0.2957	-0.8902
GC	N06A	-0.1964	0.2248	-0.8738	0.3822	True	True	1	-0.1964	-0.8738
GC	NB	NA	NA	NA	NA	True	True	1	NA	NA
GC	NEU	-0.0533	0.0815	-0.6539	0.5131	True	False	-1	0.0533	0.6539
GC	NMI	0.2025	0.1617	1.2527	0.2103	True	True	1	0.2025	1.2527
GC	NP	-0.0016	0.2271	-0.007	0.9944	True	True	1	-0.0016	-0.007
GC	NS	-0.4471	0.3247	-1.3769	0.1685	True	True	1	-0.4471	-1.3769
GC	OC	0.1084	0.3177	0.341	0.7331	True	True	1	0.1084	0.341
GC	OP	0.0406	0.1458	0.2788	0.7804	True	True	1	0.0406	0.2788
GC	OvC	0.0068	0.2568	0.0263	0.979	True	True	1	0.0068	0.0263
GC	PA	-0.4925	0.4469	-1.1021	0.2704	True	True	1	-0.4925	-1.1021
GC	PAD	-0.2095	0.1227	-1.7066	0.0879	True	True	1	-0.2095	-1.7066
GC	PD	NA	NA	NA	NA	True	True	1	NA	NA
GC	PE	-0.0772	0.2773	-0.2785	0.7807	True	True	1	-0.0772	-0.2785
GC	PF	NA	NA	NA	NA	True	True	1	NA	NA
GC	PKD	-0.0563	0.3	-0.1877	0.8511	True	True	1	-0.0563	-0.1877
GC	PLC	0.2383	0.3753	0.6349	0.5255	True	True	1	0.2383	0.6349
GC	SBP	-0.1999	0.0774	-2.5809	0.0099	True	False	-1	0.1999	2.5809
GC	SD	0.2757	0.4391	0.6279	0.5301	True	True	1	0.2757	0.6279
GC	SLE	-0.2259	0.2075	-1.0885	0.2764	True	True	1	-0.2259	-1.0885
GC	Sch	-0.0211	0.2745	-0.0768	0.9388	True	True	1	-0.0211	-0.0768
GC	T1D	-0.0062	0.2254	-0.0274	0.9782	True	True	1	-0.0062	-0.0274
GC	TBil	-0.0074	0.0649	-0.1133	0.9098	True	False	-1	0.0074	0.1133
GC	TG	-0.103	0.067	-1.5391	0.1238	True	False	-1	0.103	1.5391
GC	TS	NA	NA	NA	NA	True	True	1	NA	NA
GC	ThC	0.8243	1.1195	0.7363	0.4616	True	True	1	0.8243	0.7363
GC	Typ	-0.3468	0.3827	-0.906	0.365	True	True	1	-0.3468	-0.906
GC	UAP	-0.4372	0.1306	-3.3468	0.0008	True	True	1	-0.4372	-3.3468
GC	UF	-0.0071	0.1018	-0.0694	0.9447	True	True	1	-0.0071	-0.0694
GC	Uro	-0.0329	0.0903	-0.3637	0.7161	True	True	1	-0.0329	-0.3637
GC	Uve	-0.3735	0.3145	-1.1875	0.235	True	True	1	-0.3735	-1.1875
GC	Var	-0.0062	0.2609	-0.0239	0.9809	True	True	1	-0.0062	-0.0239
GC	Zos	-0.1098	0.4067	-0.2699	0.7872	True	True	1	-0.1098	-0.2699
GC	PLT	0.0575	0.0668	0.861	0.3892	True	False	-1	-0.0575	-0.861
GC	PM	0.05	0.194	0.2577	0.7967	True	True	1	0.05	0.2577
GC	PP	-0.1358	0.085	-1.5975	0.1102	True	False	-1	0.1358	1.5975
GC	PT	-0.0473	0.1862	-0.254	0.7995	True	True	1	-0.0473	-0.254
GC	PaC	0.0832	0.2872	0.2897	0.7721	True	True	1	0.0832	0.2897
GC	PeD	NA	NA	NA	NA	True	True	1	NA	NA
GC	Per	-0.5006	0.8179	-0.612	0.5405	True	True	1	-0.5006	-0.612
GC	Pl	-0.4652	0.4316	-1.0779	0.2811	True	True	1	-0.4652	-1.0779
GC	Pn	0.1802	0.2062	0.8736	0.3823	True	True	1	0.1802	0.8736
GC	Pne	0.0969	0.2385	0.4061	0.6847	True	True	1	0.0969	0.4061
GC	Pneu	0.0506	0.3844	0.1316	0.8953	True	True	1	0.0506	0.1316
GC	Pol	-0.0376	0.103	-0.3654	0.7148	True	True	1	-0.0376	-0.3654
GC	PrC	0.0081	0.0995	0.0813	0.9352	True	True	1	0.0081	0.0813
GC	PsV	0.2364	0.2111	1.1196	0.2629	True	True	1	0.2364	1.1196
GC	Pye	NA	NA	NA	NA	True	True	1	NA	NA
GC	R03A	0.0286	0.1385	0.2065	0.8364	True	True	1	0.0286	0.2065
GC	R03BA	-0.0589	0.1687	-0.3492	0.7269	True	True	1	-0.0589	-0.3492
GC	R06A	-0.0664	0.1555	-0.4272	0.6693	True	True	1	-0.0664	-0.4272
GC	RA	-0.2027	0.1407	-1.4404	0.1498	True	True	1	-0.2027	-1.4404
GC	RBC	-0.0333	0.0685	-0.4869	0.6263	True	False	-1	0.0333	0.4869
GC	RD	0.0546	0.1893	0.2886	0.7729	True	True	1	0.0546	0.2886
GC	RF	-0.1332	0.3334	-0.3996	0.6895	True	True	1	-0.1332	-0.3996
GC	RP	-0.2329	0.3178	-0.7327	0.4638	True	True	1	-0.2329	-0.7327
GC	RW	NA	NA	NA	NA	True	True	1	NA	NA
GC	S01E	-0.1372	0.2008	-0.6833	0.4944	True	True	1	-0.1372	-0.6833
GC	SAP	-0.2731	0.0971	-2.8135	0.0049	True	True	1	-0.2731	-2.8135
GC	SAS	0.3176	0.3279	0.9685	0.3328	True	True	1	0.3176	0.9685
GC	SCS	0.0322	0.2296	0.1403	0.8884	True	True	1	0.0322	0.1403
GC	SH	0.1905	0.2458	0.7751	0.4383	True	True	1	0.1905	0.7751
GC	SS	-0.1143	0.1563	-0.7315	0.4645	True	True	1	-0.1143	-0.7315
GC	Sar	0.0341	0.1699	0.2005	0.8411	True	True	1	0.0341	0.2005
GC	SkC	NA	NA	NA	NA	True	True	1	NA	NA
GC	T2D	-0.1724	0.0737	-2.3391	0.0193	True	True	1	-0.1724	-2.3391
GC	TC	0.0301	0.0828	0.3635	0.7162	True	False	-1	-0.0301	-0.3635
GC	TP	-0.2085	0.0777	-2.684	0.0073	True	False	-1	0.2085	2.684
GC	Tat	-0.4355	0.2987	-1.4579	0.1449	True	True	1	-0.4355	-1.4579
GC	Ton	0.1442	0.2512	0.574	0.566	True	True	1	0.1442	0.574
GC	UA	-0.127	0.0641	-1.9802	0.0477	True	False	-1	0.127	1.9802
GC	UC	0.065	0.1751	0.371	0.7106	True	True	1	0.065	0.371
GC	UP	0.0501	0.2455	0.2041	0.8383	True	True	1	0.0501	0.2041
GC	Urt	-0.009	0.1639	-0.055	0.9562	True	True	1	-0.009	-0.055
GC	VA	NA	NA	NA	NA	True	True	1	NA	NA
GC	WBC	-0.0147	0.0688	-0.2133	0.8311	True	False	-1	0.0147	0.2133
GC	sCr	-0.0922	0.0667	-1.3826	0.1668	True	False	-1	0.0922	1.3826
GD	GD	1.0	3.0818e-06	324488.7209	0.0	True	True	1	1.0	324488.7209
GD	GERD	0.2815	0.4343	0.6482	0.5168	True	True	1	0.2815	0.6482
GD	GGT	-0.1272	0.1616	-0.7869	0.4313	True	False	-1	0.1272	0.7869
GD	GP	-0.2372	0.2196	-1.0802	0.2801	True	True	1	-0.2372	-1.0802
GD	GU	-0.0129	0.1492	-0.0867	0.9309	True	True	1	-0.0129	-0.0867
GD	Gla	-0.1642	0.1089	-1.5071	0.1318	True	True	1	-0.1642	-1.5071
GD	Glucose	-0.2233	0.0944	-2.3667	0.0179	True	False	-1	0.2233	2.3667
GD	Goi	NA	NA	NA	NA	True	True	1	NA	NA
GD	H03A	0.8616	0.236	3.6503	0.0003	True	True	1	0.8616	3.6503
GD	HAV	NA	NA	NA	NA	True	True	1	NA	NA
GD	HC	-0.4138	0.4551	-0.9093	0.3632	True	True	1	-0.4138	-0.9093
GD	HD	0.7968	0.4019	1.9827	0.0474	True	True	1	0.7968	1.9827
GD	HDLC	-0.1402	0.1213	-1.156	0.2477	True	False	-1	0.1402	1.156
GD	HI	0.2064	0.2475	0.8339	0.4044	True	True	1	0.2064	0.8339
GD	HL	-0.0536	0.4175	-0.1283	0.8979	True	True	1	-0.0536	-0.1283
GD	Hb	0.039	0.0663	0.5876	0.5568	True	False	-1	-0.039	-0.5876
GD	HbA1c	0.0546	0.1109	0.4921	0.6226	True	False	-1	-0.0546	-0.4921
GD	Hei	-0.0455	0.0402	-1.13	0.2585	True	False	-1	0.0455	1.13
GD	Her	NA	NA	NA	NA	True	True	1	NA	NA
GD	Ht	0.0717	0.0639	1.1213	0.2622	True	False	-1	-0.0717	-1.1213
GD	Hype	0.9278	0.2039	4.5504	5.3546e-06	True	True	1	0.9278	4.5504
GD	Hypo	0.9411	0.4545	2.0705	0.0384	True	True	1	0.9411	2.0705
GD	IDA	-0.0786	0.4687	-0.1677	0.8669	True	True	1	-0.0786	-0.1677
GD	IH	0.0953	0.1589	0.6	0.5485	True	True	1	0.0953	0.6
GD	ILD	NA	NA	NA	NA	True	True	1	NA	NA
GD	IN	-0.0311	0.1663	-0.1871	0.8516	True	True	1	-0.0311	-0.1871
GD	IS	-0.0869	0.1135	-0.7655	0.444	True	True	1	-0.0869	-0.7655
GD	ITP	0.3895	0.7691	0.5064	0.6126	True	True	1	0.3895	0.5064
GD	Ile	NA	NA	NA	NA	True	True	1	NA	NA
GD	InH	0.1709	0.1625	1.0516	0.293	True	True	1	0.1709	1.0516
GD	Ins	-0.0928	0.3026	-0.3069	0.7589	True	True	1	-0.0928	-0.3069
GD	Iri	0.4033	0.3098	1.3018	0.193	True	True	1	0.4033	1.3018
GD	JRA	NA	NA	NA	NA	True	True	1	NA	NA
GD	Kel	0.0826	0.1666	0.4957	0.6201	True	True	1	0.0826	0.4957
GD	L04	0.3877	0.1449	2.6766	0.0074	True	True	1	0.3877	2.6766
GD	LDLC	0.0974	0.1275	0.7637	0.445	True	False	-1	-0.0974	-0.7637
GD	LYM	-0.0413	0.0947	-0.4359	0.6629	True	False	-1	0.0413	0.4359
GD	LiC	-0.5433	0.7008	-0.7752	0.4382	True	True	1	-0.5433	-0.7752
GD	LuC	-0.2678	0.2537	-1.0557	0.2911	True	True	1	-0.2678	-1.0557
GD	M01A	0.0269	0.1638	0.1639	0.8698	True	True	1	0.0269	0.1639
GD	M05B	0.188	0.148	1.2709	0.2038	True	True	1	0.188	1.2709
GD	MA	NA	NA	NA	NA	True	True	1	NA	NA
GD	MAP	-0.0427	0.0979	-0.436	0.6628	True	False	-1	0.0427	0.436
GD	MCH	-0.0427	0.0991	-0.4309	0.6665	True	False	-1	0.0427	0.4309
GD	MCHC	-0.1197	0.0962	-1.2453	0.213	True	False	-1	0.1197	1.2453
GD	MCV	-0.0296	0.0869	-0.341	0.7331	True	False	-1	0.0296	0.341
GD	MG	0.2201	0.2886	0.7627	0.4456	True	True	1	0.2201	0.7627
GD	MI	0.189	0.1013	1.8648	0.0622	True	True	1	0.189	1.8648
GD	ML	-0.6101	0.4162	-1.4659	0.1427	True	True	1	-0.6101	-1.4659
GD	MON	-0.0386	0.0884	-0.4363	0.6626	True	False	-1	0.0386	0.4363
GD	Mas	0.027	0.2388	0.1132	0.9099	True	True	1	0.027	0.1132
GD	Men	0.1307	0.2383	0.5486	0.5833	True	True	1	0.1307	0.5486
GD	Myo	-0.0207	0.2072	-0.0999	0.9204	True	True	1	-0.0207	-0.0999
GD	N02A	-0.7608	1.7741	-0.4288	0.6681	True	True	1	-0.7608	-0.4288
GD	N02BA	0.1456	0.0918	1.5874	0.1124	True	True	1	0.1456	1.5874
GD	N02BE	NA	NA	NA	NA	True	True	1	NA	NA
GD	N02C	0.4071	0.3044	1.3371	0.1812	True	True	1	0.4071	1.3371
GD	N06A	0.0792	0.2103	0.3766	0.7064	True	True	1	0.0792	0.3766
GD	NB	NA	NA	NA	NA	True	True	1	NA	NA
GD	NEU	0.115	0.0948	1.2137	0.2249	True	False	-1	-0.115	-1.2137
GD	NMI	0.0349	0.1639	0.213	0.8313	True	True	1	0.0349	0.213
GD	NP	0.3066	0.2223	1.3787	0.168	True	True	1	0.3066	1.3787
GD	NS	0.2007	0.2411	0.8325	0.4051	True	True	1	0.2007	0.8325
GD	OC	-0.3173	0.3314	-0.9572	0.3385	True	True	1	-0.3173	-0.9572
GD	OP	0.1394	0.1126	1.2382	0.2156	True	True	1	0.1394	1.2382
GD	OvC	0.4012	0.3048	1.3163	0.1881	True	True	1	0.4012	1.3163
GD	PA	0.146	0.2905	0.5026	0.6152	True	True	1	0.146	0.5026
GD	PAD	0.1381	0.117	1.1804	0.2378	True	True	1	0.1381	1.1804
GD	PD	NA	NA	NA	NA	True	True	1	NA	NA
GD	PE	0.2527	0.2817	0.8973	0.3696	True	True	1	0.2527	0.8973
GD	PF	NA	NA	NA	NA	True	True	1	NA	NA
GD	PKD	0.4904	0.3414	1.4364	0.1509	True	True	1	0.4904	1.4364
GD	PLC	0.3121	0.3471	0.899	0.3686	True	True	1	0.3121	0.899
GD	SBP	-0.0595	0.097	-0.613	0.5399	True	False	-1	0.0595	0.613
GD	SD	-0.3358	0.4571	-0.7345	0.4626	True	True	1	-0.3358	-0.7345
GD	SLE	0.5943	0.2797	2.1242	0.0337	True	True	1	0.5943	2.1242
GD	Sch	-0.0989	0.2477	-0.3992	0.6897	True	True	1	-0.0989	-0.3992
GD	T1D	-0.1615	0.2342	-0.6894	0.4906	True	True	1	-0.1615	-0.6894
GD	TBil	0.0161	0.07	0.2297	0.8183	True	False	-1	-0.0161	-0.2297
GD	TG	0.0332	0.0677	0.4896	0.6244	True	False	-1	-0.0332	-0.4896
GD	TS	NA	NA	NA	NA	True	True	1	NA	NA
GD	ThC	-0.0469	0.4359	-0.1077	0.9143	True	True	1	-0.0469	-0.1077
GD	Typ	-0.3058	0.3617	-0.8453	0.3979	True	True	1	-0.3058	-0.8453
GD	UAP	0.0869	0.1201	0.7237	0.4692	True	True	1	0.0869	0.7237
GD	UF	-0.2709	0.0998	-2.7148	0.0066	True	True	1	-0.2709	-2.7148
GD	Uro	0.0024	0.0832	0.0283	0.9774	True	True	1	0.0024	0.0283
GD	Uve	0.1933	0.2644	0.7312	0.4647	True	True	1	0.1933	0.7312
GD	Var	-0.2964	0.3021	-0.9811	0.3265	True	True	1	-0.2964	-0.9811
GD	Zos	0.2992	0.7274	0.4113	0.6808	True	True	1	0.2992	0.4113
GD	PLT	0.0406	0.1092	0.372	0.7099	True	False	-1	-0.0406	-0.372
GD	PM	0.1033	0.1602	0.6448	0.519	True	True	1	0.1033	0.6448
GD	PP	-0.0878	0.0994	-0.8831	0.3772	True	False	-1	0.0878	0.8831
GD	PT	-0.1714	0.1586	-1.081	0.2797	True	True	1	-0.1714	-1.081
GD	PaC	0.3404	0.3934	0.8653	0.3869	True	True	1	0.3404	0.8653
GD	PeD	NA	NA	NA	NA	True	True	1	NA	NA
GD	Per	-0.2911	0.5505	-0.5287	0.597	True	True	1	-0.2911	-0.5287
GD	Pl	-0.3926	0.3677	-1.0677	0.2857	True	True	1	-0.3926	-1.0677
GD	Pn	0.1468	0.1742	0.8425	0.3995	True	True	1	0.1468	0.8425
GD	Pne	-0.1611	0.223	-0.7224	0.47	True	True	1	-0.1611	-0.7224
GD	Pneu	0.0202	0.349	0.0577	0.954	True	True	1	0.0202	0.0577
GD	Pol	0.0661	0.1135	0.5829	0.56	True	True	1	0.0661	0.5829
GD	PrC	-0.1565	0.093	-1.6823	0.0925	True	True	1	-0.1565	-1.6823
GD	PsV	-0.1432	0.1992	-0.7185	0.4724	True	True	1	-0.1432	-0.7185
GD	Pye	NA	NA	NA	NA	True	True	1	NA	NA
GD	R03A	-0.03	0.1303	-0.2298	0.8182	True	True	1	-0.03	-0.2298
GD	R03BA	0.0131	0.1487	0.0878	0.93	True	True	1	0.0131	0.0878
GD	R06A	0.0279	0.1456	0.1913	0.8483	True	True	1	0.0279	0.1913
GD	RA	0.4803	0.127	3.7834	0.0002	True	True	1	0.4803	3.7834
GD	RBC	0.0793	0.0732	1.0841	0.2783	True	False	-1	-0.0793	-1.0841
GD	RD	-0.0371	0.1691	-0.2194	0.8263	True	True	1	-0.0371	-0.2194
GD	RF	-0.0076	0.3015	-0.0251	0.98	True	True	1	-0.0076	-0.0251
GD	RP	-0.067	0.2855	-0.2347	0.8144	True	True	1	-0.067	-0.2347
GD	RW	NA	NA	NA	NA	True	True	1	NA	NA
GD	S01E	-0.3413	0.1885	-1.8113	0.0701	True	True	1	-0.3413	-1.8113
GD	SAP	0.1363	0.096	1.4198	0.1557	True	True	1	0.1363	1.4198
GD	SAS	0.1713	0.2678	0.6396	0.5224	True	True	1	0.1713	0.6396
GD	SCS	0.464	0.2568	1.8072	0.0707	True	True	1	0.464	1.8072
GD	SH	0.057	0.2072	0.2751	0.7832	True	True	1	0.057	0.2751
GD	SS	0.1193	0.1545	0.7721	0.44	True	True	1	0.1193	0.7721
GD	Sar	-0.2195	0.1398	-1.57	0.1164	True	True	1	-0.2195	-1.57
GD	SkC	NA	NA	NA	NA	True	True	1	NA	NA
GD	T2D	-0.041	0.0574	-0.7133	0.4756	True	True	1	-0.041	-0.7133
GD	TC	0.0862	0.0853	1.0106	0.3122	True	False	-1	-0.0862	-1.0106
GD	TP	0.0568	0.0895	0.6348	0.5256	True	False	-1	-0.0568	-0.6348
GD	Tat	0.1724	0.2291	0.7524	0.4518	True	True	1	0.1724	0.7524
GD	Ton	-0.0645	0.2064	-0.3125	0.7546	True	True	1	-0.0645	-0.3125
GD	UA	-0.1413	0.0667	-2.1187	0.0341	True	False	-1	0.1413	2.1187
GD	UC	0.1456	0.1589	0.916	0.3597	True	True	1	0.1456	0.916
GD	UP	-0.2831	0.2425	-1.1674	0.2431	True	True	1	-0.2831	-1.1674
GD	Urt	-0.0162	0.1704	-0.0952	0.9242	True	True	1	-0.0162	-0.0952
GD	VA	NA	NA	NA	NA	True	True	1	NA	NA
GD	WBC	-7.5432e-05	0.0743	-0.001	0.9992	True	False	-1	7.5432e-05	0.001
GD	sCr	0.1149	0.0761	1.511	0.1308	True	False	-1	-0.1149	-1.511
GERD	GERD	1.0002	0.0003	3107.317	0.0	True	True	1	1.0002	3107.317
GERD	GGT	0.0522	0.1739	0.3002	0.764	True	False	-1	-0.0522	-0.3002
GERD	GP	0.6982	0.983	0.7103	0.4775	True	True	1	0.6982	0.7103
GERD	GU	0.0792	0.466	0.1699	0.8651	True	True	1	0.0792	0.1699
GERD	Gla	-0.4927	0.5114	-0.9634	0.3354	True	True	1	-0.4927	-0.9634
GERD	Glucose	0.035	0.2976	0.1177	0.9063	True	False	-1	-0.035	-0.1177
GERD	Goi	NA	NA	NA	NA	True	True	1	NA	NA
